0	1	2	hgnc_id	symbol	name	family_id	parent_fam_id
Gene::5289	PIK3C3	Gene	HGNC:8974	PIK3C3	phosphatidylinositol 3-kinase catalytic subunit type 3	831	823
Gene::5289	PIK3C3	Gene	HGNC:8974	PIK3C3	phosphatidylinositol 3-kinase catalytic subunit type 3	1596	NA
Gene::529	ATP6V1E1	Gene	HGNC:857	ATP6V1E1	ATPase H+ transporting V1 subunit E1	415	412
Gene::5290	PIK3CA	Gene	HGNC:8975	PIK3CA	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha	831	823
Gene::5291	PIK3CB	Gene	HGNC:8976	PIK3CB	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta	831	823
Gene::5292	PIM1	Gene	HGNC:8986	PIM1	Pim-1 proto-oncogene, serine/threonine kinase	3415	1630
Gene::5293	PIK3CD	Gene	HGNC:8977	PIK3CD	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta	831	823
Gene::5294	PIK3CG	Gene	HGNC:8978	PIK3CG	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit gamma	831	823
Gene::5295	PIK3R1	Gene	HGNC:8979	PIK3R1	phosphoinositide-3-kinase regulatory subunit 1	741	NA
Gene::5296	PIK3R2	Gene	HGNC:8980	PIK3R2	phosphoinositide-3-kinase regulatory subunit 2	741	NA
Gene::5297	PI4KA	Gene	HGNC:8983	PI4KA	phosphatidylinositol 4-kinase alpha	1492	NA
Gene::5297	PI4KA	Gene	HGNC:8983	PI4KA	phosphatidylinositol 4-kinase alpha	1588	NA
Gene::5298	PI4KB	Gene	NA	NA	NA	NA	NA
Gene::53	ACP2	Gene	HGNC:123	ACP2	acid phosphatase 2, lysosomal	1071	1076
Gene::5300	PIN1	Gene	HGNC:8988	PIN1	peptidylprolyl cis/trans isomerase, NIMA-interacting 1	920	922
Gene::5303	PIN4	Gene	HGNC:8992	PIN4	peptidylprolyl cis/trans isomerase, NIMA-interacting 4	920	922
Gene::5304	PIP	Gene	NA	NA	NA	NA	NA
Gene::5305	PIP4K2A	Gene	NA	NA	NA	NA	NA
Gene::5306	PITPNA	Gene	HGNC:9001	PITPNA	phosphatidylinositol transfer protein alpha	1151	NA
Gene::5307	PITX1	Gene	HGNC:9004	PITX1	paired like homeodomain 1	521	516
Gene::5308	PITX2	Gene	HGNC:9005	PITX2	paired like homeodomain 2	521	516
Gene::5309	PITX3	Gene	HGNC:9006	PITX3	paired like homeodomain 3	521	516
Gene::5310	PKD1	Gene	HGNC:9008	PKD1	polycystin 1, transient receptor potential channel interacting	1298	NA
Gene::5310	PKD1	Gene	HGNC:9008	PKD1	polycystin 1, transient receptor potential channel interacting	1691	1690
Gene::5311	PKD2	Gene	HGNC:9009	PKD2	polycystin 2, transient receptor potential cation channel	249	178
Gene::5311	PKD2	Gene	HGNC:9009	PKD2	polycystin 2, transient receptor potential cation channel	863	NA
Gene::5313	PKLR	Gene	HGNC:9020	PKLR	pyruvate kinase L/R	3659	NA
Gene::5314	PKHD1	Gene	HGNC:9016	PKHD1	PKHD1 ciliary IPT domain containing fibrocystin/polyductin	1752	NA
Gene::5315	PKM	Gene	HGNC:9021	PKM	pyruvate kinase M1/2	3659	NA
Gene::5316	PKNOX1	Gene	HGNC:9022	PKNOX1	PBX/knotted 1 homeobox 1	526	516
Gene::5317	PKP1	Gene	HGNC:9023	PKP1	plakophilin 1	409	1492
Gene::5317	PKP1	Gene	HGNC:9023	PKP1	plakophilin 1	1541	1544
Gene::5318	PKP2	Gene	HGNC:9024	PKP2	plakophilin 2	409	1492
Gene::5318	PKP2	Gene	HGNC:9024	PKP2	plakophilin 2	1541	1544
Gene::5319	PLA2G1B	Gene	HGNC:9030	PLA2G1B	phospholipase A2 group IB	467	NA
Gene::5320	PLA2G2A	Gene	HGNC:9031	PLA2G2A	phospholipase A2 group IIA	467	NA
Gene::5321	PLA2G4A	Gene	HGNC:9035	PLA2G4A	phospholipase A2 group IVA	467	NA
Gene::5321	PLA2G4A	Gene	HGNC:9035	PLA2G4A	phospholipase A2 group IVA	832	823
Gene::5322	PLA2G5	Gene	HGNC:9038	PLA2G5	phospholipase A2 group V	467	NA
Gene::5324	PLAG1	Gene	HGNC:9045	PLAG1	PLAG1 zinc finger	28	26
Gene::5325	PLAGL1	Gene	HGNC:9046	PLAGL1	PLAG1 like zinc finger 1	28	26
Gene::5326	PLAGL2	Gene	HGNC:9047	PLAGL2	PLAG1 like zinc finger 2	28	26
Gene::5327	PLAT	Gene	HGNC:9051	PLAT	plasminogen activator, tissue type	3654	NA
Gene::5328	PLAU	Gene	HGNC:9052	PLAU	plasminogen activator, urokinase	3654	NA
Gene::5329	PLAUR	Gene	HGNC:9053	PLAUR	plasminogen activator, urokinase receptor	471	NA
Gene::5329	PLAUR	Gene	HGNC:9053	PLAUR	plasminogen activator, urokinase receptor	1226	NA
Gene::533	ATP6V0B	Gene	HGNC:861	ATP6V0B	ATPase H+ transporting V0 subunit b	415	412
Gene::5330	PLCB2	Gene	HGNC:9055	PLCB2	phospholipase C beta 2	467	NA
Gene::5330	PLCB2	Gene	HGNC:9055	PLCB2	phospholipase C beta 2	832	823
Gene::5331	PLCB3	Gene	HGNC:9056	PLCB3	phospholipase C beta 3	467	NA
Gene::5331	PLCB3	Gene	HGNC:9056	PLCB3	phospholipase C beta 3	832	823
Gene::5332	PLCB4	Gene	HGNC:9059	PLCB4	phospholipase C beta 4	467	NA
Gene::5332	PLCB4	Gene	HGNC:9059	PLCB4	phospholipase C beta 4	832	823
Gene::5333	PLCD1	Gene	HGNC:9060	PLCD1	phospholipase C delta 1	467	NA
Gene::5333	PLCD1	Gene	HGNC:9060	PLCD1	phospholipase C delta 1	832	823
Gene::5333	PLCD1	Gene	HGNC:9060	PLCD1	phospholipase C delta 1	863	NA
Gene::53335	BCL11A	Gene	HGNC:13221	BCL11A	BCL11 transcription factor A	1604	2091
Gene::53335	BCL11A	Gene	HGNC:13221	BCL11A	BCL11 transcription factor A	28	26
Gene::53336	CPXCR1	Gene	HGNC:2332	CPXCR1	CPX chromosome region candidate 1	28	26
Gene::53339	BTBD1	Gene	HGNC:1120	BTBD1	BTB domain containing 1	861	NA
Gene::5334	PLCL1	Gene	HGNC:9063	PLCL1	phospholipase C like 1 (inactive)	694	NA
Gene::5334	PLCL1	Gene	HGNC:9063	PLCL1	phospholipase C like 1 (inactive)	832	823
Gene::53340	SPA17	Gene	NA	NA	NA	NA	NA
Gene::53342	IL17D	Gene	HGNC:5984	IL17D	interleukin 17D	601	3612
Gene::53343	NUDT9	Gene	HGNC:8056	NUDT9	nudix hydrolase 9	667	NA
Gene::53344	CHIC1	Gene	HGNC:1934	CHIC1	cysteine rich hydrophobic domain 1	1492	NA
Gene::53345	TM6SF2	Gene	NA	NA	NA	NA	NA
Gene::53346	TM6SF1	Gene	NA	NA	NA	NA	NA
Gene::53347	UBASH3A	Gene	NA	NA	NA	NA	NA
Gene::53349	ZFYVE1	Gene	HGNC:13180	ZFYVE1	zinc finger FYVE-type containing 1	81	26
Gene::5335	PLCG1	Gene	HGNC:9065	PLCG1	phospholipase C gamma 1	467	NA
Gene::5335	PLCG1	Gene	HGNC:9065	PLCG1	phospholipase C gamma 1	741	NA
Gene::5335	PLCG1	Gene	HGNC:9065	PLCG1	phospholipase C gamma 1	832	823
Gene::5335	PLCG1	Gene	HGNC:9065	PLCG1	phospholipase C gamma 1	863	NA
Gene::5335	PLCG1	Gene	HGNC:9065	PLCG1	phospholipase C gamma 1	1691	1690
Gene::5335	PLCG1	Gene	HGNC:9065	PLCG1	phospholipase C gamma 1	682	NA
Gene::53353	LRP1B	Gene	HGNC:6693	LRP1B	LDL receptor related protein 1B	634	NA
Gene::53354	PANK1	Gene	HGNC:8598	PANK1	pantothenate kinase 1	1956	NA
Gene::53354	PANK1	Gene	HGNC:8598	PANK1	pantothenate kinase 1	1691	1690
Gene::53358	SHC3	Gene	HGNC:18181	SHC3	SHC adaptor protein 3	741	NA
Gene::5336	PLCG2	Gene	HGNC:9066	PLCG2	phospholipase C gamma 2	467	NA
Gene::5336	PLCG2	Gene	HGNC:9066	PLCG2	phospholipase C gamma 2	741	NA
Gene::5336	PLCG2	Gene	HGNC:9066	PLCG2	phospholipase C gamma 2	832	823
Gene::5337	PLD1	Gene	HGNC:9067	PLD1	phospholipase D1	467	NA
Gene::5337	PLD1	Gene	HGNC:9067	PLD1	phospholipase D1	682	NA
Gene::53371	NUP54	Gene	HGNC:17359	NUP54	nucleoporin 54	1051	NA
Gene::53373	TPCN1	Gene	HGNC:18182	TPCN1	two pore segment channel 1	247	178
Gene::53373	TPCN1	Gene	HGNC:18182	TPCN1	two pore segment channel 1	247	182
Gene::53373	TPCN1	Gene	HGNC:18182	TPCN1	two pore segment channel 1	1691	1690
Gene::5338	PLD2	Gene	HGNC:9068	PLD2	phospholipase D2	467	NA
Gene::5339	PLEC	Gene	HGNC:9069	PLEC	plectin	939	NA
Gene::5339	PLEC	Gene	HGNC:9069	PLEC	plectin	1691	1690
Gene::5339	PLEC	Gene	HGNC:9069	PLEC	plectin	3626	NA
Gene::534	ATP6V1G2	Gene	HGNC:862	ATP6V1G2	ATPase H+ transporting V1 subunit G2	415	412
Gene::5340	PLG	Gene	HGNC:9071	PLG	plasminogen	3654	NA
Gene::53405	CLIC5	Gene	HGNC:13517	CLIC5	CLIC family member 5	307	NA
Gene::53407	STX18	Gene	HGNC:15942	STX18	syntaxin 18	818	1124
Gene::5341	PLEK	Gene	HGNC:9070	PLEK	pleckstrin	2329	NA
Gene::5341	PLEK	Gene	HGNC:9070	PLEK	pleckstrin	682	NA
Gene::5342	PLGLB2	Gene	HGNC:9073	PLGLB2	plasminogen like B2	2293	NA
Gene::5343	PLGLB1	Gene	HGNC:9072	PLGLB1	plasminogen like B1	2293	NA
Gene::5345	SERPINF2	Gene	HGNC:9075	SERPINF2	serpin family F member 2	739	NA
Gene::5346	PLIN1	Gene	HGNC:9076	PLIN1	perilipin 1	678	NA
Gene::5347	PLK1	Gene	HGNC:9077	PLK1	polo like kinase 1	3414	NA
Gene::5348	FXYD1	Gene	HGNC:4025	FXYD1	FXYD domain containing ion transport regulator 1	3791	NA
Gene::5349	FXYD3	Gene	HGNC:4027	FXYD3	FXYD domain containing ion transport regulator 3	1691	1690
Gene::5349	FXYD3	Gene	HGNC:4027	FXYD3	FXYD domain containing ion transport regulator 3	3791	NA
Gene::535	ATP6V0A1	Gene	HGNC:865	ATP6V0A1	ATPase H+ transporting V0 subunit a1	415	412
Gene::535	ATP6V0A1	Gene	HGNC:865	ATP6V0A1	ATPase H+ transporting V0 subunit a1	1691	1690
Gene::5350	PLN	Gene	HGNC:9080	PLN	phospholamban	2300	NA
Gene::5351	PLOD1	Gene	HGNC:9081	PLOD1	procollagen-lysine,2-oxoglutarate 5-dioxygenase 1	2023	NA
Gene::5352	PLOD2	Gene	HGNC:9082	PLOD2	procollagen-lysine,2-oxoglutarate 5-dioxygenase 2	2023	NA
Gene::5354	PLP1	Gene	NA	NA	NA	NA	NA
Gene::5355	PLP2	Gene	HGNC:9087	PLP2	proteolipid protein 2	1626	NA
Gene::5356	PLRG1	Gene	HGNC:9089	PLRG1	pleiotropic regulator 1	1498	NA
Gene::5356	PLRG1	Gene	HGNC:9089	PLRG1	pleiotropic regulator 1	1361	1510
Gene::5356	PLRG1	Gene	HGNC:9089	PLRG1	pleiotropic regulator 1	1361	1507
Gene::5356	PLRG1	Gene	HGNC:9089	PLRG1	pleiotropic regulator 1	1361	1508
Gene::5356	PLRG1	Gene	HGNC:9089	PLRG1	pleiotropic regulator 1	1361	1516
Gene::5356	PLRG1	Gene	HGNC:9089	PLRG1	pleiotropic regulator 1	1510	1518
Gene::5356	PLRG1	Gene	HGNC:9089	PLRG1	pleiotropic regulator 1	362	NA
Gene::5357	PLS1	Gene	HGNC:9090	PLS1	plastin 1	863	NA
Gene::5357	PLS1	Gene	HGNC:9090	PLS1	plastin 1	3577	NA
Gene::5358	PLS3	Gene	HGNC:9091	PLS3	plastin 3	863	NA
Gene::5358	PLS3	Gene	HGNC:9091	PLS3	plastin 3	3577	NA
Gene::5359	PLSCR1	Gene	HGNC:9092	PLSCR1	phospholipid scramblase 1	954	NA
Gene::5360	PLTP	Gene	HGNC:9093	PLTP	phospholipid transfer protein	456	NA
Gene::5361	PLXNA1	Gene	HGNC:9099	PLXNA1	plexin A1	683	NA
Gene::5361	PLXNA1	Gene	HGNC:9099	PLXNA1	plexin A1	1752	NA
Gene::53615	MBD3	Gene	HGNC:6918	MBD3	methyl-CpG binding domain protein 3	1305	2102
Gene::53615	MBD3	Gene	HGNC:6918	MBD3	methyl-CpG binding domain protein 3	1305	3341
Gene::53615	MBD3	Gene	HGNC:6918	MBD3	methyl-CpG binding domain protein 3	1025	NA
Gene::53616	ADAM22	Gene	HGNC:201	ADAM22	ADAM metallopeptidase domain 22	47	901
Gene::5362	PLXNA2	Gene	HGNC:9100	PLXNA2	plexin A2	683	NA
Gene::5362	PLXNA2	Gene	HGNC:9100	PLXNA2	plexin A2	1752	NA
Gene::53630	BCO1	Gene	NA	NA	NA	NA	NA
Gene::53632	PRKAG3	Gene	HGNC:9387	PRKAG3	protein kinase AMP-activated non-catalytic subunit gamma 3	3611	3595
Gene::53635	PTOV1	Gene	HGNC:9632	PTOV1	PTOV1 extended AT-hook containing adaptor protein	1691	1690
Gene::53637	S1PR5	Gene	HGNC:14299	S1PR5	sphingosine-1-phosphate receptor 5	206	201
Gene::5364	PLXNB1	Gene	HGNC:9103	PLXNB1	plexin B1	683	NA
Gene::5364	PLXNB1	Gene	HGNC:9103	PLXNB1	plexin B1	1752	NA
Gene::5365	PLXNB3	Gene	HGNC:9105	PLXNB3	plexin B3	683	NA
Gene::5365	PLXNB3	Gene	HGNC:9105	PLXNB3	plexin B3	1752	NA
Gene::5366	PMAIP1	Gene	HGNC:9108	PMAIP1	phorbol-12-myristate-13-acetate-induced protein 1	1277	1057
Gene::5367	PMCH	Gene	HGNC:9109	PMCH	pro-melanin concentrating hormone	1902	542
Gene::5368	PNOC	Gene	HGNC:9163	PNOC	prepronociceptin	1902	542
Gene::537	ATP6AP1	Gene	NA	NA	NA	NA	NA
Gene::5371	PML	Gene	HGNC:9113	PML	PML nuclear body scaffold	58	26
Gene::5371	PML	Gene	HGNC:9113	PML	PML nuclear body scaffold	59	NA
Gene::5372	PMM1	Gene	HGNC:9114	PMM1	phosphomannomutase 1	1045	1083
Gene::5373	PMM2	Gene	HGNC:9115	PMM2	phosphomannomutase 2	1045	1083
Gene::5375	PMP2	Gene	HGNC:9117	PMP2	peripheral myelin protein 2	550	632
Gene::5376	PMP22	Gene	HGNC:9118	PMP22	peripheral myelin protein 22	1691	1690
Gene::5378	PMS1	Gene	HGNC:9121	PMS1	PMS1 homolog 1, mismatch repair system component	1027	NA
Gene::538	ATP7A	Gene	HGNC:869	ATP7A	ATPase copper transporting alpha	1212	414
Gene::53820	RIPPLY3	Gene	NA	NA	NA	NA	NA
Gene::53822	FXYD7	Gene	HGNC:4034	FXYD7	FXYD domain containing ion transport regulator 7	3791	NA
Gene::53826	FXYD6	Gene	HGNC:4030	FXYD6	FXYD domain containing ion transport regulator 6	3791	NA
Gene::53827	FXYD5	Gene	HGNC:4029	FXYD5	FXYD domain containing ion transport regulator 5	3791	NA
Gene::53828	FXYD4	Gene	HGNC:4028	FXYD4	FXYD domain containing ion transport regulator 4	3791	NA
Gene::53829	P2RY13	Gene	HGNC:4537	P2RY13	purinergic receptor P2Y13	213	212
Gene::53829	P2RY13	Gene	HGNC:4537	P2RY13	purinergic receptor P2Y13	213	210
Gene::53831	GPR84	Gene	HGNC:4535	GPR84	G protein-coupled receptor 84	262	140
Gene::53832	IL20RA	Gene	HGNC:6003	IL20RA	interleukin 20 receptor subunit alpha	602	NA
Gene::53833	IL20RB	Gene	HGNC:6004	IL20RB	interleukin 20 receptor subunit beta	602	NA
Gene::53833	IL20RB	Gene	HGNC:6004	IL20RB	interleukin 20 receptor subunit beta	555	NA
Gene::53834	FGFRL1	Gene	HGNC:3693	FGFRL1	fibroblast growth factor receptor like 1	1410	NA
Gene::53834	FGFRL1	Gene	HGNC:3693	FGFRL1	fibroblast growth factor receptor like 1	593	589
Gene::53836	GPR87	Gene	HGNC:4538	GPR87	G protein-coupled receptor 87	262	140
Gene::53838	C11orf24	Gene	NA	NA	NA	NA	NA
Gene::53840	TRIM34	Gene	HGNC:10063	TRIM34	tripartite motif containing 34	58	26
Gene::53840	TRIM34	Gene	HGNC:10063	TRIM34	tripartite motif containing 34	59	NA
Gene::53841	CDHR5	Gene	HGNC:7521	CDHR5	cadherin related family member 5	24	16
Gene::53842	CLDN22	Gene	HGNC:2044	CLDN22	claudin 22	488	1471
Gene::539	ATP5O	Gene	NA	NA	NA	NA	NA
Gene::53904	MYO3A	Gene	HGNC:7601	MYO3A	myosin IIIA	1099	656
Gene::53904	MYO3A	Gene	HGNC:7601	MYO3A	myosin IIIA	1099	3773
Gene::53905	DUOX1	Gene	HGNC:3062	DUOX1	dual oxidase 1	2258	NA
Gene::53905	DUOX1	Gene	HGNC:3062	DUOX1	dual oxidase 1	863	NA
Gene::53905	DUOX1	Gene	HGNC:3062	DUOX1	dual oxidase 1	3536	NA
Gene::53905	DUOX1	Gene	HGNC:3062	DUOX1	dual oxidase 1	3535	NA
Gene::53916	RAB4B	Gene	HGNC:9782	RAB4B	RAB4B, member RAS oncogene family	388	358
Gene::53917	RAB24	Gene	HGNC:9765	RAB24	RAB24, member RAS oncogene family	388	358
Gene::53918	PELO	Gene	NA	NA	NA	NA	NA
Gene::53919	SLCO1C1	Gene	HGNC:13819	SLCO1C1	solute carrier organic anion transporter family member 1C1	2216	752
Gene::5393	EXOSC9	Gene	HGNC:9137	EXOSC9	exosome component 9	817	NA
Gene::53938	PPIL3	Gene	HGNC:9262	PPIL3	peptidylprolyl isomerase like 3	1516	1518
Gene::53938	PPIL3	Gene	HGNC:9262	PPIL3	peptidylprolyl isomerase like 3	909	921
Gene::53938	PPIL3	Gene	HGNC:9262	PPIL3	peptidylprolyl isomerase like 3	1510	1518
Gene::5394	EXOSC10	Gene	HGNC:9138	EXOSC10	exosome component 10	817	NA
Gene::53940	FTHL17	Gene	HGNC:3987	FTHL17	ferritin heavy chain like 17	1455	NA
Gene::53942	CNTN5	Gene	HGNC:2175	CNTN5	contactin 5	593	589
Gene::53942	CNTN5	Gene	HGNC:2175	CNTN5	contactin 5	1909	1410
Gene::53942	CNTN5	Gene	HGNC:2175	CNTN5	contactin 5	1909	555
Gene::53944	CSNK1G1	Gene	HGNC:2454	CSNK1G1	casein kinase 1 gamma 1	1330	3778
Gene::53947	A4GALT	Gene	HGNC:18149	A4GALT	alpha 1,4-galactosyltransferase (P1PK blood group)	442	424
Gene::53947	A4GALT	Gene	HGNC:18149	A4GALT	alpha 1,4-galactosyltransferase (P1PK blood group)	454	NA
Gene::5395	PMS2	Gene	HGNC:9122	PMS2	PMS1 homolog 2, mismatch repair system component	1027	NA
Gene::5396	PRRX1	Gene	HGNC:9142	PRRX1	paired related homeobox 1	521	516
Gene::53981	CPSF2	Gene	HGNC:2325	CPSF2	cleavage and polyadenylation specific factor 2	1450	NA
Gene::53981	CPSF2	Gene	HGNC:2325	CPSF2	cleavage and polyadenylation specific factor 2	1615	1613
Gene::54	ACP5	Gene	HGNC:124	ACP5	acid phosphatase 5, tartrate resistant	1071	1076
Gene::540	ATP7B	Gene	HGNC:870	ATP7B	ATPase copper transporting beta	1212	414
Gene::54014	BRWD1	Gene	HGNC:12760	BRWD1	bromodomain and WD repeat domain containing 1	3400	362
Gene::54014	BRWD1	Gene	HGNC:12760	BRWD1	bromodomain and WD repeat domain containing 1	3400	1232
Gene::54014	BRWD1	Gene	HGNC:12760	BRWD1	bromodomain and WD repeat domain containing 1	3400	498
Gene::54020	SLC37A1	Gene	HGNC:11024	SLC37A1	solute carrier family 37 member 1	2189	752
Gene::54033	RBM11	Gene	HGNC:9897	RBM11	RNA binding motif protein 11	725	NA
Gene::54039	PCBP3	Gene	NA	NA	NA	NA	NA
Gene::54058	C21orf58	Gene	NA	NA	NA	NA	NA
Gene::54059	YBEY	Gene	NA	NA	NA	NA	NA
Gene::5406	PNLIP	Gene	HGNC:9155	PNLIP	pancreatic lipase	464	NA
Gene::54065	SMIM11	Gene	NA	NA	NA	NA	NA
Gene::54069	MIS18A	Gene	NA	NA	NA	NA	NA
Gene::5407	PNLIPRP1	Gene	NA	NA	NA	NA	NA
Gene::5408	PNLIPRP2	Gene	HGNC:9157	PNLIPRP2	pancreatic lipase related protein 2 (gene/pseudogene)	464	NA
Gene::54084	TSPEAR	Gene	NA	NA	NA	NA	NA
Gene::5409	PNMT	Gene	HGNC:9160	PNMT	phenylethanolamine N-methyltransferase	2063	1400
Gene::5409	PNMT	Gene	HGNC:9160	PNMT	phenylethanolamine N-methyltransferase	3372	3350
Gene::54093	SETD4	Gene	HGNC:1258	SETD4	SET domain containing 4	1399	3349
Gene::54093	SETD4	Gene	HGNC:1258	SETD4	SET domain containing 4	3513	3529
Gene::54097	FAM3B	Gene	NA	NA	NA	NA	NA
Gene::54101	RIPK4	Gene	HGNC:496	RIPK4	receptor interacting serine/threonine kinase 4	403	NA
Gene::54101	RIPK4	Gene	HGNC:496	RIPK4	receptor interacting serine/threonine kinase 4	1691	1690
Gene::54101	RIPK4	Gene	HGNC:496	RIPK4	receptor interacting serine/threonine kinase 4	3676	3672
Gene::54102	CLIC6	Gene	HGNC:2065	CLIC6	CLIC family member 6	307	NA
Gene::54103	GSAP	Gene	NA	NA	NA	NA	NA
Gene::54106	TLR9	Gene	HGNC:15633	TLR9	toll like receptor 9	1632	NA
Gene::54106	TLR9	Gene	HGNC:15633	TLR9	toll like receptor 9	471	NA
Gene::54106	TLR9	Gene	HGNC:15633	TLR9	toll like receptor 9	948	1296
Gene::54107	POLE3	Gene	HGNC:13546	POLE3	DNA polymerase epsilon 3, accessory subunit	1058	NA
Gene::54107	POLE3	Gene	HGNC:13546	POLE3	DNA polymerase epsilon 3, accessory subunit	1633	3336
Gene::54107	POLE3	Gene	HGNC:13546	POLE3	DNA polymerase epsilon 3, accessory subunit	535	NA
Gene::54108	CHRAC1	Gene	HGNC:13544	CHRAC1	chromatin accessibility complex subunit 1	1633	3336
Gene::5411	PNN	Gene	NA	NA	NA	NA	NA
Gene::54112	GPR88	Gene	HGNC:4539	GPR88	G protein-coupled receptor 88	262	140
Gene::5412	UBL3	Gene	NA	NA	NA	NA	NA
Gene::5413	SEPT5	Gene	NA	NA	NA	NA	NA
Gene::5414	SEPT4	Gene	NA	NA	NA	NA	NA
Gene::541465	CT45A6	Gene	HGNC:33271	CT45A6	cancer/testis antigen family 45 member A6	1849	NA
Gene::541466	CT45A1	Gene	HGNC:33267	CT45A1	cancer/testis antigen family 45 member A1	1849	NA
Gene::541468	LURAP1	Gene	NA	NA	NA	NA	NA
Gene::54148	MRPL39	Gene	HGNC:14027	MRPL39	mitochondrial ribosomal protein L39	1994	646
Gene::54148	MRPL39	Gene	HGNC:14027	MRPL39	mitochondrial ribosomal protein L39	646	1054
Gene::54149	C21orf91	Gene	NA	NA	NA	NA	NA
Gene::541565	C8orf58	Gene	NA	NA	NA	NA	NA
Gene::541578	CXorf40B	Gene	NA	NA	NA	NA	NA
Gene::54165	DCUN1D1	Gene	NA	NA	NA	NA	NA
Gene::54187	NANS	Gene	NA	NA	NA	NA	NA
Gene::5420	PODXL	Gene	NA	NA	NA	NA	NA
Gene::54205	CYCS	Gene	NA	NA	NA	NA	NA
Gene::54206	ERRFI1	Gene	NA	NA	NA	NA	NA
Gene::54207	KCNK10	Gene	HGNC:6273	KCNK10	potassium two pore domain channel subfamily K member 10	277	178
Gene::54207	KCNK10	Gene	HGNC:6273	KCNK10	potassium two pore domain channel subfamily K member 10	277	183
Gene::54207	KCNK10	Gene	HGNC:6273	KCNK10	potassium two pore domain channel subfamily K member 10	694	NA
Gene::54209	TREM2	Gene	HGNC:17761	TREM2	triggering receptor expressed on myeloid cells 2	590	589
Gene::54210	TREM1	Gene	HGNC:17760	TREM1	triggering receptor expressed on myeloid cells 1	471	NA
Gene::54210	TREM1	Gene	HGNC:17760	TREM1	triggering receptor expressed on myeloid cells 1	590	589
Gene::54212	SNTG1	Gene	HGNC:13740	SNTG1	syntrophin gamma 1	1220	NA
Gene::5422	POLA1	Gene	HGNC:9173	POLA1	DNA polymerase alpha 1, catalytic subunit	535	NA
Gene::54221	SNTG2	Gene	HGNC:13741	SNTG2	syntrophin gamma 2	1220	NA
Gene::5423	POLB	Gene	HGNC:9174	POLB	DNA polymerase beta	535	NA
Gene::5424	POLD1	Gene	HGNC:9175	POLD1	DNA polymerase delta 1, catalytic subunit	535	NA
Gene::5425	POLD2	Gene	HGNC:9176	POLD2	DNA polymerase delta 2, accessory subunit	535	NA
Gene::5426	POLE	Gene	HGNC:9177	POLE	DNA polymerase epsilon, catalytic subunit	535	NA
Gene::5427	POLE2	Gene	HGNC:9178	POLE2	DNA polymerase epsilon 2, accessory subunit	535	NA
Gene::542767	C1QTNF9B-AS1	Gene	NA	NA	NA	NA	NA
Gene::5428	POLG	Gene	HGNC:9179	POLG	DNA polymerase gamma, catalytic subunit	535	NA
Gene::5428	POLG	Gene	HGNC:9179	POLG	DNA polymerase gamma, catalytic subunit	1691	1690
Gene::5429	POLH	Gene	HGNC:9181	POLH	DNA polymerase eta	1125	1269
Gene::5429	POLH	Gene	HGNC:9181	POLH	DNA polymerase eta	535	NA
Gene::5429	POLH	Gene	HGNC:9181	POLH	DNA polymerase eta	3390	3728
Gene::5430	POLR2A	Gene	HGNC:9187	POLR2A	RNA polymerase II subunit A	726	NA
Gene::5431	POLR2B	Gene	HGNC:9188	POLR2B	RNA polymerase II subunit B	726	NA
Gene::5432	POLR2C	Gene	HGNC:9189	POLR2C	RNA polymerase II subunit C	726	NA
Gene::54328	GPR173	Gene	HGNC:18186	GPR173	G protein-coupled receptor 173	262	140
Gene::54329	GPR85	Gene	HGNC:4536	GPR85	G protein-coupled receptor 85	262	140
Gene::5433	POLR2D	Gene	HGNC:9191	POLR2D	RNA polymerase II subunit D	726	NA
Gene::54331	GNG2	Gene	HGNC:4404	GNG2	G protein subunit gamma 2	1432	1431
Gene::54332	GDAP1	Gene	NA	NA	NA	NA	NA
Gene::5434	POLR2E	Gene	HGNC:9192	POLR2E	RNA polymerase II, I and III subunit E	726	NA
Gene::54344	DPM3	Gene	HGNC:3007	DPM3	dolichyl-phosphate mannosyltransferase subunit 3, regulatory	1893	NA
Gene::54345	SOX18	Gene	HGNC:11194	SOX18	SRY-box transcription factor 18	757	NA
Gene::54346	UNC93A	Gene	NA	NA	NA	NA	NA
Gene::5435	POLR2F	Gene	HGNC:9193	POLR2F	RNA polymerase II, I and III subunit F	726	NA
Gene::5435	POLR2F	Gene	HGNC:9193	POLR2F	RNA polymerase II, I and III subunit F	1691	1690
Gene::5436	POLR2G	Gene	HGNC:9194	POLR2G	RNA polymerase II subunit G	726	NA
Gene::54360	CYTL1	Gene	NA	NA	NA	NA	NA
Gene::54361	WNT4	Gene	HGNC:12783	WNT4	Wnt family member 4	360	542
Gene::54363	HAO1	Gene	HGNC:4809	HAO1	hydroxyacid oxidase 1	2258	NA
Gene::5437	POLR2H	Gene	HGNC:9195	POLR2H	RNA polymerase II, I and III subunit H	726	NA
Gene::5438	POLR2I	Gene	HGNC:9196	POLR2I	RNA polymerase II subunit I	726	NA
Gene::54386	TERF2IP	Gene	HGNC:19246	TERF2IP	TERF2 interacting protein	1334	NA
Gene::5439	POLR2J	Gene	HGNC:9197	POLR2J	RNA polymerase II subunit J	726	NA
